SNP,freq_alt,MAF
1153,0.458104,0.458104
1154,0.751654,0.248346
1155,0.547685,0.452315
1156,0.45204,0.45204
1157,0.42172,0.42172
1158,0.57828,0.42172
1159,0.240628,0.240628
1160,0.130375,0.130375
1161,0.13065,0.13065
1162,0.13065,0.13065
1163,0.13065,0.13065
1164,0.286935,0.286935
1165,0.156836,0.156836
1166,0.167034,0.167034
1167,0.167034,0.167034
1168,0.167034,0.167034
1169,0.167034,0.167034
1170,0.165932,0.165932
1171,0.196251,0.196251
1172,0.196803,0.196803
1173,0.196527,0.196527
1174,0.196527,0.196527
1175,0.196527,0.196527
1176,0.196251,0.196251
1177,0.196251,0.196251
1178,0.195976,0.195976
1179,0.196251,0.196251
1180,0.196251,0.196251
1181,0.196251,0.196251
1182,0.196803,0.196803
1183,0.196803,0.196803
1184,0.196527,0.196527
1185,0.196803,0.196803
1186,0.19763,0.19763
1187,0.197078,0.197078
1188,0.196803,0.196803
1189,0.19763,0.19763
1190,0.197078,0.197078
1191,0.150221,0.150221
1192,0.151047,0.151047
1193,0.151323,0.151323
1194,0.151323,0.151323
1195,0.151047,0.151047
1196,0.248897,0.248897
1197,0.151047,0.151047
1198,0.150772,0.150772
1199,0.151047,0.151047
1200,0.151323,0.151323
1201,0.400496,0.400496
1202,0.399394,0.399394
1203,0.398567,0.398567
1204,0.399394,0.399394
1205,0.398567,0.398567
1206,0.399118,0.399118
1207,0.398567,0.398567
1208,0.248622,0.248622
1209,0.248346,0.248346
1210,0.149945,0.149945
1211,0.150221,0.150221
1212,0.398842,0.398842
1213,0.248346,0.248346
1214,0.398015,0.398015
1215,0.186604,0.186604
1216,0.185777,0.185777
1217,0.185777,0.185777
1218,0.185777,0.185777
1219,0.186053,0.186053
1220,0.186053,0.186053
1221,0.186053,0.186053
1222,0.186329,0.186329
1223,0.549614,0.450386
1224,0.468853,0.468853
1225,0.524531,0.475469
1226,0.524531,0.475469
1227,0.524531,0.475469
1228,0.154906,0.154906
1229,0.13892,0.13892
1230,0.602811,0.397189
1231,0.536108,0.463892
1232,0.535832,0.464168
1233,0.179162,0.179162
1234,0.179438,0.179438
1235,0.41097,0.41097
1236,0.411246,0.411246
1237,0.41097,0.41097
1238,0.411246,0.411246
1239,0.589857,0.410143
1240,0.179162,0.179162
1241,0.589305,0.410695
1242,0.589305,0.410695
1243,0.179162,0.179162
1244,0.588754,0.411246
1245,0.178886,0.178886
1246,0.589581,0.410419
1247,0.410419,0.410419
1248,0.589305,0.410695
1249,0.410419,0.410419
1250,0.410419,0.410419
1251,0.589581,0.410419
1252,0.179162,0.179162
1253,0.41097,0.41097
1254,0.199835,0.199835
1255,0.200937,0.200937
1256,0.200662,0.200662
1257,0.200386,0.200386
1258,0.199835,0.199835
1259,0.200662,0.200662
1260,0.200386,0.200386
1261,0.201488,0.201488
1262,0.200662,0.200662
1263,0.641951,0.358049
1264,0.641951,0.358049
1265,0.641951,0.358049
1266,0.357222,0.357222
1267,0.641951,0.358049
1268,0.641951,0.358049
1269,0.643605,0.356395
1270,0.356395,0.356395
1271,0.643605,0.356395
1272,0.41731,0.41731
1273,0.417034,0.417034
1274,0.45204,0.45204
1275,0.281974,0.281974
1276,0.281974,0.281974
1277,0.718026,0.281974
1278,0.198181,0.198181
1279,0.198181,0.198181
1280,0.742558,0.257442
1281,0.198181,0.198181
1282,0.544101,0.455899
1283,0.198181,0.198181
1284,0.545755,0.454245
1285,0.242007,0.242007
1286,0.262955,0.262955
1287,0.718578,0.281422
1288,0.49366,0.49366
1289,0.727949,0.272051
1290,0.419515,0.419515
1291,0.211411,0.211411
1292,0.581588,0.418412
1293,0.418688,0.418688
1294,0.503583,0.496417
1295,0.503583,0.496417
1296,0.496417,0.496417
1297,0.502205,0.497795
1298,0.21086,0.21086
1299,0.707277,0.292723
1300,0.502481,0.497519
1301,0.507166,0.492834
1302,0.703693,0.296307
1303,0.296307,0.296307
1304,0.211136,0.211136
1305,0.539967,0.460033
1306,0.444322,0.444322
1307,0.444046,0.444046
1308,0.225193,0.225193
1309,0.443771,0.443771
1310,0.431918,0.431918
1311,0.225193,0.225193
1312,0.407663,0.407663
1313,0.407938,0.407938
1314,0.407663,0.407663
1315,0.40849,0.40849
1316,0.182745,0.182745
1317,0.366318,0.366318
1318,0.235391,0.235391
1319,0.397189,0.397189
1320,0.791069,0.208931
1321,0.791069,0.208931
1322,0.572216,0.427784
1323,0.435777,0.435777
1324,0.564498,0.435502
1325,0.435226,0.435226
1326,0.56505,0.43495
1327,0.363837,0.363837
1328,0.564774,0.435226
1329,0.434123,0.434123
1330,0.363561,0.363561
1331,0.363286,0.363286
1332,0.363561,0.363561
1333,0.201764,0.201764
1334,0.201488,0.201488
1335,0.201488,0.201488
1336,0.434675,0.434675
1337,0.434399,0.434399
1338,0.363837,0.363837
1339,0.56505,0.43495
1340,0.43495,0.43495
1341,0.796858,0.203142
1342,0.351985,0.351985
1343,0.351985,0.351985
1344,0.213616,0.213616
1345,0.357222,0.357222
1346,0.570011,0.429989
1347,0.357222,0.357222
1348,0.376792,0.376792
1349,0.661521,0.338479
1350,0.646913,0.353087
1351,0.646913,0.353087
1352,0.407387,0.407387
1353,0.407387,0.407387
1354,0.647464,0.352536
1355,0.407938,0.407938
1356,0.646913,0.353087
1357,0.407387,0.407387
1358,0.647189,0.352811
1359,0.352811,0.352811
1360,0.317255,0.317255
1361,0.31753,0.31753
1362,0.417585,0.417585
1363,0.416759,0.416759
1364,0.417585,0.417585
1365,0.316428,0.316428
1366,0.417034,0.417034
1367,0.385888,0.385888
1368,0.722161,0.277839
1369,0.363837,0.363837
1370,0.710033,0.289967
1371,0.710033,0.289967
1372,0.710033,0.289967
1373,0.346196,0.346196
1374,0.345645,0.345645
1375,0.286108,0.286108
1376,0.286384,0.286384
1377,0.286384,0.286384
1378,0.286935,0.286935
1379,0.286659,0.286659
1380,0.286659,0.286659
1381,0.286935,0.286935
1382,0.343991,0.343991
1383,0.292448,0.292448
1384,0.292172,0.292172
1385,0.291896,0.291896
1386,0.338203,0.338203
1387,0.290518,0.290518
1388,0.3371,0.3371
1389,0.290518,0.290518
1390,0.290518,0.290518
1391,0.3371,0.3371
1392,0.336549,0.336549
1393,0.3371,0.3371
1394,0.339305,0.339305
1395,0.684399,0.315601
1396,0.378445,0.378445
1397,0.68495,0.31505
1398,0.306229,0.306229
1399,0.378997,0.378997
1400,0.378445,0.378445
1401,0.378445,0.378445
1402,0.638368,0.361632
1403,0.380099,0.380099
1404,0.37817,0.37817
1405,0.378997,0.378997
1406,0.378997,0.378997
1407,0.378721,0.378721
1408,0.379824,0.379824
1409,0.37817,0.37817
1410,0.377894,0.377894
1411,0.37817,0.37817
1412,0.37817,0.37817
1413,0.624587,0.375413
1414,0.378445,0.378445
1415,0.62376,0.37624
1416,0.378445,0.378445
1417,0.62376,0.37624
1418,0.201488,0.201488
1419,0.201488,0.201488
1420,0.201488,0.201488
1421,0.601433,0.398567
1422,0.196251,0.196251
1423,0.586549,0.413451
1424,0.803473,0.196527
1425,0.586549,0.413451
1426,0.413727,0.413727
1427,0.390298,0.390298
1428,0.390022,0.390022
1429,0.586549,0.413451
1430,0.413175,0.413175
1431,0.413451,0.413451
1432,0.553749,0.446251
1433,0.357222,0.357222
1434,0.803749,0.196251
1435,0.554024,0.445976
1436,0.803197,0.196803
1437,0.356946,0.356946
1438,0.5543,0.4457
1439,0.367696,0.367696
1440,0.441566,0.441566
1441,0.512128,0.487872
1442,0.512128,0.487872
1443,0.61935,0.38065
1444,0.619625,0.380375
1445,0.331312,0.331312
1446,0.267365,0.267365
1447,0.615766,0.384234
1448,0.713065,0.286935
1449,0.384234,0.384234
1450,0.095369,0.095369
1451,0.349504,0.349504
1452,0.351985,0.351985
1453,0.351985,0.351985
1454,0.095094,0.095094
1455,0.055127,0.055127
1456,0.300717,0.300717
1457,0.356395,0.356395
1458,0.729879,0.270121
1459,0.374862,0.374862
1460,0.646913,0.353087
1461,0.371003,0.371003
1462,0.340132,0.340132
1463,0.34151,0.34151
1464,0.512128,0.487872
1465,0.497795,0.497795
1466,0.169515,0.169515
1467,0.169515,0.169515
1468,0.203969,0.203969
1469,0.203969,0.203969
1470,0.204245,0.204245
1471,0.238975,0.238975
1472,0.238975,0.238975
1473,0.238699,0.238699
1474,0.228501,0.228501
1475,0.228776,0.228776
1476,0.228776,0.228776
1477,0.295204,0.295204
1478,0.31312,0.31312
1479,0.294928,0.294928
1480,0.295204,0.295204
1481,0.208104,0.208104
1482,0.227674,0.227674
1483,0.218026,0.218026
1484,0.217475,0.217475
1485,0.622657,0.377343
1486,0.230706,0.230706
1487,0.253308,0.253308
1488,0.253308,0.253308
1489,0.253583,0.253583
1490,0.253583,0.253583
1491,0.253308,0.253308
1492,0.247795,0.247795
1493,0.248071,0.248071
1494,0.248071,0.248071
1495,0.248346,0.248346
1496,0.238148,0.238148
1497,0.279217,0.279217
1498,0.279217,0.279217
1499,0.23677,0.23677
1500,0.277839,0.277839
1501,0.278115,0.278115
1502,0.277288,0.277288
1503,0.277288,0.277288
1504,0.277288,0.277288
1505,0.235391,0.235391
1506,0.234289,0.234289
1507,0.236218,0.236218
1508,0.224642,0.224642
1509,0.231533,0.231533
1510,0.293826,0.293826
1511,0.29355,0.29355
1512,0.29355,0.29355
1513,0.293826,0.293826
1514,0.300441,0.300441
1515,0.37817,0.37817
1516,0.502205,0.497795
1517,0.501929,0.498071
1518,0.488975,0.488975
1519,0.488423,0.488423
1520,0.249173,0.249173
1521,0.248897,0.248897
1522,0.248897,0.248897
1523,0.248897,0.248897
1524,0.248622,0.248622
1525,0.248897,0.248897
1526,0.425028,0.425028
1527,0.734564,0.265436
1528,0.354741,0.354741
1529,0.562845,0.437155
1530,0.176681,0.176681
1531,0.235391,0.235391
1532,0.235116,0.235116
1533,0.671996,0.328004
1534,0.235667,0.235667
1535,0.56312,0.43688
1536,0.436329,0.436329
1537,0.436604,0.436604
1538,0.436604,0.436604
1539,0.56312,0.43688
1540,0.563396,0.436604
1541,0.437155,0.437155
1542,0.257993,0.257993
1543,0.464719,0.464719
1544,0.115766,0.115766
1545,0.165105,0.165105
1546,0.165105,0.165105
1547,0.164829,0.164829
1548,0.164278,0.164278
1549,0.164829,0.164829
1550,0.165105,0.165105
1551,0.165105,0.165105
1552,0.164278,0.164278
1553,0.320562,0.320562
1554,0.220232,0.220232
1555,0.270397,0.270397
1556,0.270397,0.270397
1557,0.185777,0.185777
1558,0.379272,0.379272
1559,0.228501,0.228501
1560,0.227949,0.227949
1561,0.227674,0.227674
1562,0.227674,0.227674
1563,0.227674,0.227674
1564,0.098401,0.098401
1565,0.181643,0.181643
1566,0.451764,0.451764
1567,0.270121,0.270121
1568,0.26957,0.26957
1569,0.269846,0.269846
1570,0.424476,0.424476
1571,0.297409,0.297409
1572,0.2172,0.2172
1573,0.372381,0.372381
1574,0.216648,0.216648
1575,0.2172,0.2172
1576,0.155458,0.155458
1577,0.155182,0.155182
1578,0.183297,0.183297
1579,0.183572,0.183572
1580,0.183297,0.183297
1581,0.183021,0.183021
1582,0.183297,0.183297
1583,0.183572,0.183572
1584,0.183297,0.183297
1585,0.183297,0.183297
1586,0.816428,0.183572
1587,0.183297,0.183297
1588,0.183297,0.183297
1589,0.14333,0.14333
1590,0.817255,0.182745
1591,0.428611,0.428611
1592,0.466924,0.466924
1593,0.533076,0.466924
1594,0.337376,0.337376
1595,0.336825,0.336825
1596,0.122381,0.122381
1597,0.932745,0.067255
1598,0.067255,0.067255
1599,0.321665,0.321665
1600,0.611907,0.388093
1601,0.321665,0.321665
1602,0.611356,0.388644
1603,0.339581,0.339581
1604,0.321114,0.321114
1605,0.272878,0.272878
1606,0.416759,0.416759
1607,0.635612,0.364388
1608,0.224642,0.224642
1609,0.46527,0.46527
1610,0.306505,0.306505
1611,0.288864,0.288864
1612,0.712238,0.287762
1613,0.287762,0.287762
1614,0.711963,0.288037
1615,0.288313,0.288313
1616,0.753859,0.246141
1617,0.245314,0.245314
1618,0.560364,0.439636
1619,0.711411,0.288589
1620,0.560915,0.439085
1621,0.479603,0.479603
1622,0.520121,0.479879
1623,0.479603,0.479603
1624,0.22602,0.22602
1625,0.595921,0.404079
1626,0.804024,0.195976
1627,0.804024,0.195976
1628,0.52398,0.47602
1629,0.204796,0.204796
1630,0.306229,0.306229
1631,0.541896,0.458104
1632,0.323043,0.323043
1633,0.678335,0.321665
1634,0.249449,0.249449
1635,0.748897,0.251103
1636,0.75,0.25
1637,0.749173,0.250827
1638,0.251103,0.251103
1639,0.25,0.25
1640,0.317255,0.317255
1641,0.48484,0.48484
1642,0.198732,0.198732
1643,0.615215,0.384785
1644,0.108324,0.108324
1645,0.189636,0.189636
1646,0.189636,0.189636
1647,0.258545,0.258545
1648,0.746417,0.253583
1649,0.728225,0.271775
1650,0.272326,0.272326
1651,0.271775,0.271775
1652,0.272051,0.272051
1653,0.651323,0.348677
1654,0.197078,0.197078
1655,0.197078,0.197078
1656,0.197078,0.197078
1657,0.186604,0.186604
1658,0.18688,0.18688
1659,0.186053,0.186053
1660,0.177784,0.177784
1661,0.15656,0.15656
1662,0.154631,0.154631
1663,0.154631,0.154631
1664,0.15215,0.15215
1665,0.339581,0.339581
1666,0.339857,0.339857
1667,0.14774,0.14774
1668,0.442944,0.442944
1669,0.367144,0.367144
1670,0.366318,0.366318
1671,0.372106,0.372106
1672,0.384234,0.384234
1673,0.383682,0.383682
1674,0.383407,0.383407
1675,0.382856,0.382856
1676,0.384785,0.384785
1677,0.269294,0.269294
1678,0.405733,0.405733
1679,0.425028,0.425028
1680,0.916759,0.083241
1681,0.574972,0.425028
1682,0.574972,0.425028
1683,0.531974,0.468026
1684,0.554024,0.445976
1685,0.530871,0.469129
1686,0.445149,0.445149
1687,0.531422,0.468578
1688,0.554024,0.445976
1689,0.446251,0.446251
1690,0.553473,0.446527
1691,0.5543,0.4457
1692,0.553749,0.446251
1693,0.553473,0.446527
1694,0.446803,0.446803
1695,0.552922,0.447078
1696,0.447078,0.447078
1697,0.659592,0.340408
1698,0.212514,0.212514
1699,0.664553,0.335447
1700,0.450662,0.450662
1701,0.641676,0.358324
1702,0.641125,0.358875
1703,0.338479,0.338479
1704,0.661246,0.338754
1705,0.322492,0.322492
1706,0.320287,0.320287
1707,0.320287,0.320287
1708,0.320287,0.320287
1709,0.680265,0.319735
1710,0.320287,0.320287
1711,0.679162,0.320838
1712,0.679713,0.320287
1713,0.689636,0.310364
1714,0.654906,0.345094
1715,0.655182,0.344818
1716,0.364388,0.364388
1717,0.364939,0.364939
1718,0.528115,0.471885
1719,0.155733,0.155733
1720,0.472161,0.472161
1721,0.092613,0.092613
1722,0.542999,0.457001
1723,0.092337,0.092337
1724,0.239526,0.239526
1725,0.152977,0.152977
1726,0.239526,0.239526
1727,0.086825,0.086825
1728,0.085998,0.085998
1729,0.154631,0.154631
1730,0.241455,0.241455
1731,0.475193,0.475193
1732,0.152701,0.152701
1733,0.321389,0.321389
1734,0.473815,0.473815
1735,0.321114,0.321114
1736,0.558159,0.441841
1737,0.54989,0.45011
1738,0.448456,0.448456
1739,0.549338,0.450662
1740,0.450662,0.450662
1741,0.450662,0.450662
1742,0.064223,0.064223
1743,0.063947,0.063947
1744,0.063947,0.063947
1745,0.063947,0.063947
1746,0.063671,0.063671
1747,0.066703,0.066703
1748,0.354741,0.354741
1749,0.183297,0.183297
1750,0.390298,0.390298
1751,0.390298,0.390298
1752,0.609427,0.390573
1753,0.219405,0.219405
1754,0.609702,0.390298
1755,0.20204,0.20204
1756,0.201488,0.201488
1757,0.201764,0.201764
1758,0.201764,0.201764
1759,0.588479,0.411521
1760,0.61108,0.38892
1761,0.61108,0.38892
1762,0.157111,0.157111
1763,0.285281,0.285281
1764,0.127894,0.127894
1765,0.53914,0.46086
1766,0.53914,0.46086
1767,0.10667,0.10667
1768,0.10667,0.10667
1769,0.595645,0.404355
1770,0.53914,0.46086
1771,0.616869,0.383131
1772,0.374311,0.374311
1773,0.485391,0.485391
1774,0.514333,0.485667
1775,0.086273,0.086273
1776,0.728776,0.271224
1777,0.06946,0.06946
1778,0.564498,0.435502
1779,0.713616,0.286384
1780,0.421996,0.421996
1781,0.771499,0.228501
1782,0.124311,0.124311
1783,0.313947,0.313947
1784,0.686053,0.313947
1785,0.526461,0.473539
1786,0.47409,0.47409
1787,0.466373,0.466373
1788,0.151323,0.151323
1789,0.151323,0.151323
1790,0.466373,0.466373
1791,0.467475,0.467475
1792,0.677784,0.322216
1793,0.146913,0.146913
1794,0.677784,0.322216
1795,0.531147,0.468853
1796,0.445424,0.445424
1797,0.1086,0.1086
1798,0.084068,0.084068
1799,0.084068,0.084068
1800,0.08462,0.08462
1801,0.084344,0.084344
1802,0.08462,0.08462
1803,0.468578,0.468578
1804,0.580209,0.419791
1805,0.529217,0.470783
1806,0.579383,0.420617
1807,0.434399,0.434399
1808,0.360805,0.360805
1809,0.685777,0.314223
1810,0.3914,0.3914
1811,0.429713,0.429713
1812,0.62624,0.37376
1813,0.496141,0.496141
1814,0.625965,0.374035
1815,0.129824,0.129824
1816,0.43688,0.43688
1817,0.351985,0.351985
1818,0.481257,0.481257
1819,0.351433,0.351433
1820,0.418137,0.418137
1821,0.374587,0.374587
1822,0.504135,0.495865
1823,0.292999,0.292999
1824,0.707277,0.292723
1825,0.539416,0.460584
1826,0.487321,0.487321
1827,0.708655,0.291345
1828,0.560639,0.439361
1829,0.457552,0.457552
1830,0.255237,0.255237
1831,0.255788,0.255788
1832,0.356395,0.356395
1833,0.610805,0.389195
1834,0.614664,0.385336
1835,0.362183,0.362183
1836,0.384509,0.384509
1837,0.615215,0.384785
1838,0.253032,0.253032
1839,0.466097,0.466097
1840,0.252756,0.252756
1841,0.252481,0.252481
1842,0.252205,0.252205
1843,0.252481,0.252481
1844,0.253308,0.253308
1845,0.252756,0.252756
1846,0.252756,0.252756
1847,0.252756,0.252756
1848,0.252756,0.252756
1849,0.246968,0.246968
1850,0.246692,0.246692
1851,0.246141,0.246141
1852,0.246968,0.246968
1853,0.246417,0.246417
1854,0.246417,0.246417
1855,0.246692,0.246692
1856,0.246417,0.246417
1857,0.477674,0.477674
1858,0.488148,0.488148
1859,0.444598,0.444598
1860,0.209482,0.209482
1861,0.208931,0.208931
1862,0.209206,0.209206
1863,0.169515,0.169515
1864,0.169515,0.169515
1865,0.169515,0.169515
1866,0.176957,0.176957
1867,0.176681,0.176681
1868,0.174476,0.174476
1869,0.174476,0.174476
1870,0.174476,0.174476
1871,0.174476,0.174476
1872,0.174476,0.174476
1873,0.399394,0.399394
1874,0.399394,0.399394
1875,0.662073,0.337927
1876,0.280595,0.280595
1877,0.381477,0.381477
1878,0.381753,0.381753
1879,0.382029,0.382029
1880,0.210309,0.210309
1881,0.209482,0.209482
1882,0.211136,0.211136
1883,0.21086,0.21086
1884,0.375413,0.375413
1885,0.357773,0.357773
1886,0.352536,0.352536
1887,0.353638,0.353638
1888,0.283627,0.283627
1889,0.28473,0.28473
1890,0.569184,0.430816
1891,0.152977,0.152977
1892,0.152977,0.152977
1893,0.162073,0.162073
1894,0.314223,0.314223
1895,0.286384,0.286384
1896,0.285557,0.285557
1897,0.285832,0.285832
1898,0.286108,0.286108
1899,0.337376,0.337376
1900,0.337376,0.337376
1901,0.537486,0.462514
1902,0.536659,0.463341
1903,0.832415,0.167585
1904,0.481533,0.481533
1905,0.483462,0.483462
1906,0.81753,0.18247
1907,0.181918,0.181918
1908,0.78914,0.21086
1909,0.788589,0.211411
1910,0.210584,0.210584
1911,0.481533,0.481533
1912,0.482911,0.482911
1913,0.089857,0.089857
1914,0.197905,0.197905
1915,0.484013,0.484013
1916,0.679438,0.320562
1917,0.573319,0.426681
1918,0.57387,0.42613
1919,0.108324,0.108324
1920,0.572767,0.427233
1921,0.1086,0.1086
1922,0.103087,0.103087
1923,0.103087,0.103087
1924,0.103087,0.103087
1925,0.103363,0.103363
1926,0.578556,0.421444
1927,0.102811,0.102811
1928,0.745865,0.254135
1929,0.124587,0.124587
1930,0.733738,0.266262
1931,0.267365,0.267365
1932,0.099504,0.099504
1933,0.266262,0.266262
1934,0.266814,0.266814
1935,0.733186,0.266814
1936,0.733462,0.266538
1937,0.266538,0.266538
1938,0.673649,0.326351
1939,0.394983,0.394983
1940,0.394983,0.394983
1941,0.391676,0.391676
1942,0.098677,0.098677
1943,0.490628,0.490628
1944,0.391951,0.391951
1945,0.453969,0.453969
1946,0.454245,0.454245
1947,0.167861,0.167861
1948,0.454245,0.454245
1949,0.080485,0.080485
1950,0.692944,0.307056
1951,0.375689,0.375689
1952,0.141125,0.141125
1953,0.693771,0.306229
1954,0.517641,0.482359
1955,0.516814,0.483186
1956,0.375965,0.375965
1957,0.375965,0.375965
1958,0.834895,0.165105
1959,0.383958,0.383958
1960,0.349504,0.349504
1961,0.467751,0.467751
1962,0.651047,0.348953
1963,0.465546,0.465546
1964,0.102811,0.102811
1965,0.635888,0.364112
1966,0.535006,0.464994
1967,0.535281,0.464719
1968,0.264333,0.264333
1969,0.264333,0.264333
1970,0.353363,0.353363
1971,0.151599,0.151599
1972,0.765987,0.234013
1973,0.766262,0.233738
1974,0.391951,0.391951
1975,0.181643,0.181643
1976,0.181918,0.181918
1977,0.216924,0.216924
1978,0.216924,0.216924
1979,0.608324,0.391676
1980,0.175028,0.175028
1981,0.174476,0.174476
1982,0.608324,0.391676
1983,0.3914,0.3914
1984,0.181643,0.181643
1985,0.60226,0.39774
1986,0.337376,0.337376
1987,0.6629,0.3371
1988,0.522051,0.477949
1989,0.506891,0.493109
1990,0.50634,0.49366
1991,0.611907,0.388093
1992,0.611907,0.388093
1993,0.117144,0.117144
1994,0.11742,0.11742
1995,0.390022,0.390022
1996,0.610805,0.389195
1997,0.389746,0.389746
1998,0.390022,0.390022
1999,0.419515,0.419515
2000,0.081588,0.081588
2001,0.578831,0.421169
2002,0.113837,0.113837
2003,0.208655,0.208655
2004,0.372381,0.372381
2005,0.372657,0.372657
2006,0.215546,0.215546
2007,0.758269,0.241731
2008,0.337652,0.337652
2009,0.337376,0.337376
2010,0.094542,0.094542
2011,0.336549,0.336549
2012,0.361632,0.361632
2013,0.361907,0.361907
2014,0.50882,0.49118
2015,0.396362,0.396362
2016,0.36108,0.36108
2017,0.504686,0.495314
2018,0.59151,0.40849
2019,0.40849,0.40849
2020,0.59151,0.40849
2021,0.095094,0.095094
2022,0.36301,0.36301
2023,0.265711,0.265711
2024,0.219129,0.219129
2025,0.267365,0.267365
